city,locality,bhk,area,bathrooms,floor,total_floors,property_age,parking,lift,balcony,security,gym,swimming_pool,garden,power_backup,furnishing,price
Pune,Hinjewadi,5,4392,5,2,15,9,True,True,True,True,True,True,True,False,Semi-Furnished,34827398.91301807
Delhi,Rohini,2,1032,2,9,10,0,True,True,True,False,True,True,False,True,Semi-Furnished,10531220.429793853
Mumbai,Borivali,4,2780,3,4,10,12,True,True,False,True,False,False,True,True,Semi-Furnished,42198503.96145189
Mumbai,Borivali,3,1302,2,4,4,3,True,False,False,True,False,False,False,True,Semi-Furnished,21656529.875242118
Bangalore,Whitefield,3,1756,2,14,15,8,False,True,True,True,True,True,True,True,Semi-Furnished,17486277.828368396
Bangalore,Indiranagar,2,732,2,10,15,10,True,True,True,True,True,False,False,True,Semi-Furnished,9676400.011820236
Hyderabad,Madhapur,2,1088,1,29,40,18,False,True,True,True,True,False,False,True,Unfurnished,8479822.942660036
Pune,Hinjewadi,1,597,1,11,15,14,True,True,False,True,False,False,True,True,Semi-Furnished,4307209.848527597
Mumbai,Andheri,1,398,1,1,4,4,False,True,True,True,False,False,False,False,Semi-Furnished,7326592.390010199
Pune,Kothrud,3,1892,3,3,10,5,False,True,False,True,False,False,True,True,Semi-Furnished,14985937.98715717
Bangalore,HSR Layout,3,1708,3,10,10,11,True,True,True,True,False,True,False,False,Unfurnished,16812130.433719434
Pune,Hinjewadi,2,731,1,40,40,0,True,True,True,True,True,True,False,True,Unfurnished,5749828.249443134
Mumbai,Borivali,2,766,2,12,15,0,True,True,True,True,True,False,True,True,Semi-Furnished,14000814.932857128
Delhi,Rohini,4,3173,4,13,15,18,True,True,True,True,True,True,False,False,Fully Furnished,27491566.50292971
Pune,Baner,4,1861,4,3,4,9,True,False,True,True,True,False,True,True,Fully Furnished,15791566.900588743
Bangalore,Indiranagar,1,459,1,2,40,7,False,True,True,True,False,False,False,True,Fully Furnished,6014711.971934461
Delhi,Saket,2,919,1,40,40,15,True,True,True,True,True,True,True,True,Unfurnished,13059042.413346898
Mumbai,Bandra,1,680,1,3,4,24,True,False,True,True,False,False,False,True,Semi-Furnished,15625095.2288165
Bangalore,Whitefield,2,1453,2,5,10,0,True,True,True,True,False,False,False,True,Unfurnished,12825401.979531396
Hyderabad,Madhapur,3,1888,3,3,10,1,True,True,True,True,False,False,False,True,Fully Furnished,20317741.45283463
Pune,Hinjewadi,3,1244,2,11,25,15,True,True,True,True,True,False,False,True,Fully Furnished,9931328.752952619
Bangalore,Whitefield,1,551,1,11,15,12,True,True,True,True,False,False,True,True,Unfurnished,4213852.014769887
Pune,Kothrud,2,927,2,1,4,0,True,False,True,True,True,False,False,True,Semi-Furnished,8633028.419016695
Delhi,Saket,2,910,1,10,15,11,True,True,True,True,False,False,True,False,Semi-Furnished,12346518.187901262
Mumbai,Borivali,2,1200,2,8,10,16,True,True,True,True,True,True,True,True,Semi-Furnished,16735211.917074926
Pune,Baner,5,2619,4,5,10,8,False,True,True,True,False,True,False,True,Semi-Furnished,20030951.672616296
Pune,Viman Nagar,2,930,2,2,10,0,False,True,True,False,True,False,False,True,Fully Furnished,9859632.070233058
Pune,Baner,3,2133,2,2,15,24,True,True,False,True,True,False,True,True,Fully Furnished,13947382.240706563
Mumbai,Andheri,2,1273,1,6,10,13,True,True,True,True,False,False,True,True,Semi-Furnished,23607580.362625204
Pune,Kothrud,3,1423,2,1,4,29,True,False,True,True,False,False,True,False,Semi-Furnished,10080609.360007472
Delhi,Saket,3,1802,3,5,10,14,True,True,True,True,True,False,False,False,Semi-Furnished,24553809.945416834
Hyderabad,Banjara Hills,5,4889,4,2,15,17,True,True,True,True,True,True,False,False,Fully Furnished,51570717.19682214
Mumbai,Borivali,3,1577,2,15,15,16,False,True,False,True,False,False,True,True,Semi-Furnished,21994495.599504467
Bangalore,Indiranagar,2,446,2,4,4,32,True,False,True,True,False,False,True,True,Unfurnished,3775605.2935508043
Pune,Baner,3,1690,2,12,15,11,True,True,True,True,True,True,True,True,Semi-Furnished,15322608.273007171
Pune,Kothrud,2,971,2,10,15,0,True,True,True,True,False,False,True,False,Semi-Furnished,8557467.278204376
Hyderabad,Madhapur,3,1649,3,12,40,8,False,True,True,True,True,False,True,True,Fully Furnished,16153150.705852194
Bangalore,Whitefield,2,1227,1,23,25,22,True,True,True,True,False,False,True,True,Semi-Furnished,10844577.727757292
Delhi,Rohini,2,1259,1,9,10,11,True,True,True,True,True,False,True,True,Unfurnished,10505998.114868172
Mumbai,Powai,3,1571,2,3,4,3,False,False,True,False,True,True,False,True,Semi-Furnished,39110249.171900146
Mumbai,Borivali,2,1256,1,3,4,3,True,False,True,True,True,True,False,True,Semi-Furnished,23841575.089553557
Pune,Baner,2,1135,2,9,10,0,True,True,True,True,True,True,False,True,Semi-Furnished,10422789.760285653
Mumbai,Powai,3,1462,2,3,4,5,True,False,True,True,True,False,False,True,Semi-Furnished,31631246.693942863
Pune,Kothrud,3,1427,3,6,25,9,True,True,True,True,True,True,True,True,Unfurnished,12757915.895669522
Bangalore,HSR Layout,1,528,1,2,10,18,False,False,True,True,True,True,True,False,Semi-Furnished,5012109.994388122
Bangalore,Indiranagar,3,1970,2,10,25,11,False,True,False,True,False,False,False,True,Semi-Furnished,26256262.31563162
Mumbai,Andheri,5,3425,5,38,40,15,True,True,True,True,False,True,False,True,Semi-Furnished,69509484.13959956
Mumbai,Andheri,3,1832,3,13,15,8,True,True,True,True,True,False,True,True,Semi-Furnished,37262163.30683544
Pune,Viman Nagar,3,1727,2,3,10,27,True,True,True,True,True,False,False,True,Semi-Furnished,12332450.427389719
Delhi,Rohini,3,1499,2,4,4,5,True,False,True,True,False,True,False,True,Semi-Furnished,14202851.732884223
Bangalore,Indiranagar,2,895,1,4,4,3,True,False,True,True,True,True,False,True,Semi-Furnished,14065166.174766071
Mumbai,Powai,3,2184,2,6,10,13,True,True,True,True,True,True,True,True,Semi-Furnished,43716910.97579968
Pune,Hinjewadi,2,1235,2,4,4,0,True,True,True,True,True,False,False,False,Semi-Furnished,9446921.163807329
Hyderabad,Kukatpally,3,1231,2,2,15,1,False,True,True,True,True,False,False,True,Semi-Furnished,9556111.654975997
Pune,Kothrud,2,1043,2,9,10,4,True,True,True,True,False,False,False,False,Unfurnished,8674836.3722271
Pune,Baner,3,947,2,9,10,7,True,True,False,True,True,False,True,True,Semi-Furnished,8645765.812287875
Delhi,Vasant Kunj,1,475,1,8,15,6,False,True,False,True,False,True,True,True,Semi-Furnished,6992872.74250396
Mumbai,Bandra,3,1260,2,16,25,7,True,True,True,False,False,True,True,True,Semi-Furnished,36753375.68093109
Pune,Viman Nagar,2,969,1,3,10,17,True,True,True,True,True,False,True,True,Fully Furnished,8220218.488575395
Pune,Viman Nagar,2,1081,2,14,15,9,True,True,True,True,True,False,True,True,Fully Furnished,11832297.551320374
Bangalore,HSR Layout,1,538,1,4,25,11,True,True,True,True,False,False,True,True,Unfurnished,5826646.0914314175
Delhi,Dwarka,2,1320,2,6,25,12,True,True,True,True,True,True,True,True,Fully Furnished,16856739.84494483
Mumbai,Powai,1,513,1,25,25,3,True,True,True,True,False,True,True,True,Semi-Furnished,13566694.08891184
Mumbai,Powai,2,908,2,10,15,13,False,True,True,True,False,False,True,True,Unfurnished,17760169.00597491
Mumbai,Bandra,4,1787,3,7,15,11,True,False,True,True,True,True,True,True,Fully Furnished,54908632.11074713
Delhi,Dwarka,3,1382,3,7,40,10,True,True,True,True,True,False,False,False,Fully Furnished,15088478.247568283
Bangalore,Indiranagar,4,2460,3,2,10,6,True,True,True,True,True,True,False,True,Semi-Furnished,32113478.1620707
Hyderabad,Madhapur,2,1006,2,10,10,13,True,True,True,True,True,False,True,True,Semi-Furnished,8567130.929756027
Delhi,Dwarka,1,638,1,9,10,0,True,True,True,True,False,True,False,True,Fully Furnished,8986207.874210313
Delhi,Rohini,2,1107,2,12,15,16,False,True,True,True,True,False,False,False,Unfurnished,9040255.38516986
Bangalore,Whitefield,1,505,1,6,10,4,True,True,False,True,False,False,True,True,Semi-Furnished,4720031.412050008
Pune,Viman Nagar,1,529,1,38,40,17,False,True,False,True,True,True,True,False,Semi-Furnished,4372246.440525768
Bangalore,Indiranagar,5,3310,5,11,15,8,True,True,False,True,True,False,True,False,Unfurnished,44911698.2460437
Mumbai,Powai,3,1794,3,32,40,4,True,True,True,True,True,True,True,True,Unfurnished,42468144.160374604
Bangalore,HSR Layout,1,423,1,29,40,11,False,True,True,True,True,True,False,False,Unfurnished,4298216.430943994
Hyderabad,Banjara Hills,5,3796,5,6,15,8,True,True,True,False,True,False,False,True,Unfurnished,42929532.19188546
Mumbai,Bandra,4,2792,4,10,15,13,True,True,True,True,True,False,False,True,Unfurnished,71706943.94911854
Bangalore,HSR Layout,1,497,1,8,10,6,True,True,True,True,True,False,True,True,Unfurnished,5011202.73142275
Mumbai,Borivali,2,1170,2,35,40,14,True,True,True,True,True,False,True,True,Fully Furnished,20037736.685662508
Hyderabad,Banjara Hills,2,943,2,9,15,8,True,True,True,True,False,False,True,True,Unfurnished,11472590.12120093
Hyderabad,Gachibowli,3,1757,1,6,10,3,True,True,True,True,False,True,True,True,Fully Furnished,15158917.015894774
Pune,Baner,2,861,1,6,15,10,True,True,True,True,True,False,True,False,Fully Furnished,7118319.979307935
Delhi,Vasant Kunj,3,1552,2,19,25,4,True,True,True,True,True,False,False,True,Unfurnished,27406426.42229494
Delhi,Rohini,3,1275,2,2,4,15,True,False,True,True,True,True,False,False,Semi-Furnished,10476539.566868579
Pune,Viman Nagar,3,1368,3,1,4,7,False,False,False,True,True,False,True,True,Fully Furnished,13154599.893592505
Mumbai,Powai,2,1306,2,32,40,7,True,True,True,True,True,False,False,True,Semi-Furnished,33719969.54104897
Pune,Baner,3,1610,2,12,15,9,True,True,False,True,True,True,True,True,Semi-Furnished,14806193.612692105
Hyderabad,Madhapur,4,2244,4,5,10,8,True,True,True,True,False,False,False,True,Semi-Furnished,20249096.725788724
Pune,Baner,2,953,1,4,15,0,True,True,True,True,True,False,False,True,Semi-Furnished,8497668.810771175
Bangalore,HSR Layout,2,925,2,3,10,9,True,True,False,False,True,True,False,True,Unfurnished,9906596.734183328
Mumbai,Powai,2,946,2,22,25,0,False,True,False,True,True,True,False,True,Semi-Furnished,23170175.994318638
Bangalore,Whitefield,4,2471,4,15,25,6,True,True,True,True,True,False,False,True,Semi-Furnished,23979557.40383502
Pune,Kothrud,2,1074,2,4,10,9,True,True,True,True,True,False,True,False,Semi-Furnished,9863683.712181833
Delhi,Vasant Kunj,2,857,2,4,4,1,True,False,True,True,True,True,False,True,Fully Furnished,15321371.697035328
Bangalore,Koramangala,2,922,2,9,10,17,True,True,True,True,True,False,True,True,Fully Furnished,10683270.42310132
Delhi,Saket,4,1663,3,5,40,0,True,True,True,True,True,False,True,True,Unfurnished,25109132.55332336
Hyderabad,Madhapur,2,1488,2,1,4,25,True,False,True,True,False,False,False,True,Semi-Furnished,10176032.287791574
Mumbai,Powai,3,1848,3,10,15,5,True,True,True,True,True,False,False,True,Semi-Furnished,46279643.07381474
Pune,Hinjewadi,2,884,1,9,10,36,True,True,True,True,True,True,True,True,Semi-Furnished,4950645.209596047
Bangalore,Whitefield,2,971,1,1,10,4,True,True,True,True,False,False,True,True,Semi-Furnished,9809034.99617128
Pune,Viman Nagar,2,767,1,3,10,6,True,True,True,True,False,True,True,True,Semi-Furnished,7172212.65160726
Bangalore,HSR Layout,3,2027,3,4,25,15,True,True,False,True,True,False,False,True,Unfurnished,21268368.417749975
Bangalore,HSR Layout,2,744,1,4,10,10,True,True,False,True,True,False,True,True,Semi-Furnished,7492387.287888355
Mumbai,Borivali,2,1067,1,17,40,0,True,True,True,True,True,False,False,True,Semi-Furnished,17290048.363077328
Bangalore,HSR Layout,3,885,2,9,10,4,True,True,True,True,True,False,True,False,Unfurnished,10652017.595366947
Pune,Kothrud,2,1241,2,4,15,0,True,True,True,True,False,True,False,True,Semi-Furnished,11188807.896270838
Delhi,Saket,1,522,1,6,15,20,False,True,True,True,True,False,False,True,Semi-Furnished,7075694.8758141855
Mumbai,Powai,2,988,1,1,4,8,True,False,True,True,False,True,True,False,Fully Furnished,22086341.918765973
Bangalore,Koramangala,5,4442,5,7,10,14,True,True,True,True,True,False,False,False,Semi-Furnished,52672759.896479405
Mumbai,Borivali,4,3129,3,5,25,22,True,True,True,True,False,True,False,True,Semi-Furnished,45819298.29996501
Bangalore,HSR Layout,2,1237,2,2,25,18,True,True,True,True,True,True,True,False,Semi-Furnished,11777259.381821493
Bangalore,Whitefield,2,1018,2,12,25,5,True,True,False,True,True,False,True,True,Semi-Furnished,10007407.220605018
Hyderabad,Gachibowli,3,1507,3,6,10,16,True,True,True,True,False,False,True,True,Semi-Furnished,11111682.981450083
Hyderabad,Gachibowli,2,943,1,7,15,11,True,True,True,True,True,False,True,True,Unfurnished,6975609.675307168
Pune,Hinjewadi,3,1354,3,19,25,12,True,True,False,True,False,False,True,True,Semi-Furnished,9096762.890191555
Hyderabad,Madhapur,1,539,1,17,25,22,False,True,True,True,True,False,True,False,Semi-Furnished,3716899.8509875764
Mumbai,Borivali,2,873,1,1,25,17,True,True,True,True,True,False,False,False,Semi-Furnished,12385702.855449945
Bangalore,Whitefield,3,2018,3,10,10,16,True,True,True,True,True,True,True,False,Semi-Furnished,18221640.707388572
Pune,Viman Nagar,2,871,2,9,10,12,True,True,True,False,False,False,False,True,Semi-Furnished,8465303.810137896
Pune,Kothrud,3,1874,2,6,10,11,True,True,True,False,True,True,True,True,Semi-Furnished,17015100.370554343
Pune,Kothrud,2,1290,1,5,40,20,True,True,True,True,True,False,True,True,Semi-Furnished,10427406.901295813
Pune,Kothrud,2,981,1,4,10,15,True,True,True,True,False,True,True,True,Unfurnished,8596030.566909226
Mumbai,Borivali,2,1086,2,3,10,13,True,True,True,True,True,False,False,True,Semi-Furnished,15205927.444006575
Pune,Baner,3,995,2,13,15,11,False,True,True,True,False,False,True,True,Semi-Furnished,7565149.198552651
Bangalore,HSR Layout,5,3052,5,34,40,18,True,True,True,True,True,False,True,True,Unfurnished,28183258.033935018
Bangalore,Whitefield,3,1598,2,7,25,13,False,True,True,True,False,True,True,True,Unfurnished,11931453.178664064
Delhi,Rohini,3,1770,2,10,15,17,True,True,True,True,False,False,False,True,Unfurnished,14501689.509828053
Pune,Hinjewadi,4,2373,4,9,10,7,False,True,True,True,True,False,True,True,Semi-Furnished,16150633.938192703
Pune,Baner,5,4972,4,13,15,8,True,True,True,True,False,True,False,True,Semi-Furnished,44681048.27673416
Hyderabad,Kukatpally,2,1092,2,8,10,5,True,True,True,True,True,True,True,True,Semi-Furnished,8409477.282562274
Delhi,Rohini,2,878,1,34,40,7,True,True,True,True,False,True,True,True,Semi-Furnished,8564738.041496664
Hyderabad,Kukatpally,3,1309,3,10,15,7,True,True,True,True,True,False,True,False,Unfurnished,8845284.374749467
Bangalore,Indiranagar,2,1002,2,15,15,0,True,True,True,True,True,True,True,True,Semi-Furnished,14993757.43516982
Delhi,Rohini,3,2357,2,7,10,5,True,True,True,True,True,False,False,True,Fully Furnished,22699284.027019855
Hyderabad,Gachibowli,3,1043,3,25,40,1,True,True,True,False,False,True,True,True,Semi-Furnished,10658633.140732532
Mumbai,Bandra,2,1020,2,9,15,0,True,True,False,True,True,True,False,True,Fully Furnished,32468529.672404367
Hyderabad,Gachibowli,5,2974,4,8,10,15,False,True,False,True,False,False,False,False,Unfurnished,21758856.668340184
Pune,Baner,1,760,1,7,10,25,False,True,True,True,True,False,False,True,Semi-Furnished,4424021.472765068
Hyderabad,Banjara Hills,2,930,2,10,40,11,True,True,True,True,True,True,False,True,Semi-Furnished,11780721.38068451
Delhi,Saket,2,1181,1,8,25,8,True,True,False,True,True,False,True,True,Unfurnished,16774796.863920014
Pune,Baner,2,1435,1,3,40,4,False,True,False,True,False,False,True,True,Unfurnished,10942936.170453174
Hyderabad,Gachibowli,3,1411,1,7,10,21,True,True,True,True,False,False,True,True,Unfurnished,9946423.640225416
Bangalore,Whitefield,1,742,1,9,40,17,False,True,True,False,False,False,True,True,Semi-Furnished,5333517.033758463
Bangalore,HSR Layout,2,1035,2,2,10,8,True,True,True,False,False,False,False,False,Unfurnished,10133013.76288841
Delhi,Saket,4,2683,3,15,15,22,True,True,True,True,True,False,True,False,Semi-Furnished,36390584.90371444
Bangalore,Indiranagar,1,300,1,2,10,17,True,True,True,True,False,False,False,True,Semi-Furnished,3237657.3535687537
Delhi,Vasant Kunj,2,1229,1,7,15,11,True,True,True,True,True,False,False,True,Semi-Furnished,18920412.29636569
Delhi,Saket,2,1197,2,3,4,16,True,True,False,False,False,False,False,True,Semi-Furnished,15981516.900475122
Delhi,Vasant Kunj,3,962,2,22,40,21,False,True,True,True,False,False,True,False,Semi-Furnished,11773282.064433169
Pune,Kothrud,2,1218,1,6,40,16,False,True,False,True,False,False,True,True,Semi-Furnished,8722998.776871946
Delhi,Dwarka,2,1309,1,2,10,10,True,True,True,True,True,False,False,True,Semi-Furnished,14335038.854462184
Delhi,Rohini,2,849,2,3,10,17,True,True,True,True,True,False,False,True,Semi-Furnished,8027849.912254075
Bangalore,HSR Layout,2,980,1,1,10,0,True,True,True,True,False,False,True,False,Semi-Furnished,11436037.446116127
Hyderabad,Banjara Hills,3,1602,2,1,10,0,True,False,True,True,True,False,False,True,Semi-Furnished,19838146.694888346
Pune,Hinjewadi,1,501,1,22,25,1,True,True,True,True,False,False,True,True,Semi-Furnished,3973145.492349174
Pune,Hinjewadi,1,404,1,6,10,1,False,True,True,False,False,False,False,True,Semi-Furnished,3148331.1177413766
Pune,Viman Nagar,3,1954,3,4,10,18,False,True,True,True,False,True,True,True,Unfurnished,16546402.742098987
Hyderabad,Madhapur,3,760,3,9,15,5,False,True,True,True,False,False,True,True,Fully Furnished,6987610.590805787
Bangalore,HSR Layout,2,1296,1,1,4,5,True,False,True,True,True,False,False,True,Semi-Furnished,13940656.631796556
Mumbai,Borivali,3,1295,2,7,10,4,True,True,True,True,True,True,True,True,Semi-Furnished,22859149.53731068
Hyderabad,Kukatpally,2,1120,2,6,10,0,True,True,False,True,True,True,False,False,Unfurnished,8805179.860805914
Pune,Kothrud,3,2064,3,14,40,16,True,True,True,False,True,False,True,True,Unfurnished,15467674.915578634
Delhi,Rohini,1,612,1,2,10,26,False,True,True,True,False,True,True,True,Semi-Furnished,4622253.764819783
Pune,Hinjewadi,3,1613,2,5,40,16,True,True,True,False,False,True,False,False,Semi-Furnished,11085228.022665698
Pune,Viman Nagar,2,1074,1,32,40,3,True,True,True,True,True,False,False,True,Unfurnished,10261447.814184632
Bangalore,Koramangala,3,2123,2,4,4,7,True,False,True,True,True,False,True,False,Semi-Furnished,26531152.76197384
Mumbai,Borivali,3,2030,2,5,15,14,True,True,True,True,True,False,True,True,Unfurnished,26316390.3947107
Bangalore,Indiranagar,2,1271,2,5,15,13,True,True,True,True,True,False,True,False,Semi-Furnished,14648893.530944308
Hyderabad,Gachibowli,1,449,1,1,4,1,True,False,True,True,False,False,False,False,Semi-Furnished,3760255.994727709
Mumbai,Bandra,2,1489,1,13,15,17,True,True,False,True,True,False,True,True,Semi-Furnished,36027615.11988777
